frame,x0,y0,z0,conf0,x1,y1,z1,conf1,x2,y2,z2,conf2,x3,y3,z3,conf3,x4,y4,z4,conf4,x5,y5,z5,conf5,x6,y6,z6,conf6,x7,y7,z7,conf7,x8,y8,z8,conf8,x9,y9,z9,conf9,x10,y10,z10,conf10,x11,y11,z11,conf11,x12,y12,z12,conf12,x13,y13,z13,conf13,x14,y14,z14,conf14,x15,y15,z15,conf15,x16,y16,z16,conf16,x17,y17,z17,conf17,x18,y18,z18,conf18,x19,y19,z19,conf19,x20,y20,z20,conf20,x21,y21,z21,conf21,x22,y22,z22,conf22,x23,y23,z23,conf23,x24,y24,z24,conf24,x25,y25,z25,conf25,x26,y26,z26,conf26,x27,y27,z27,conf27,x28,y28,z28,conf28,x29,y29,z29,conf29,x30,y30,z30,conf30,x31,y31,z31,conf31,x32,y32,z32,conf32,cluster_id
703,0.5019115209579468,0.3298085331916809,-0.2010946273803711,0.9999997615814208,0.5073196291923523,0.3128285408020019,-0.1854364573955536,0.9999996423721312,0.5108160376548767,0.3134214878082275,-0.1856323629617691,0.9999996423721312,0.5131005048751831,0.3144258260726928,-0.1855802685022354,0.9999997615814208,0.4979104697704315,0.3142853081226349,-0.1799470037221908,0.9999997615814208,0.4953663051128387,0.3147923350334167,-0.180128589272499,0.9999996423721312,0.4925116002559662,0.3154115378856659,-0.1801557838916778,0.9999995827674866,0.5173782110214233,0.3214855194091797,-0.0993187651038169,0.9999996423721312,0.4917012751102447,0.320842295885086,-0.0734231621026992,0.9999993443489076,0.5076813101768494,0.3451336920261383,-0.1682260185480117,0.9999995827674866,0.4968025386333465,0.3426787853240967,-0.1620740592479705,0.9999995231628418,0.5351282954216003,0.3968502283096313,-0.0736037939786911,0.9999985098838806,0.4737118780612945,0.4003920555114746,-0.0009406371391378,0.9999906420707704,0.5669742822647095,0.4531839489936828,-0.121776059269905,0.9876580834388732,0.4134478271007538,0.4158556759357452,-0.1049495190382003,0.9710079431533812,0.6030685901641846,0.4910319149494171,-0.2360874116420745,0.9982036352157592,0.4509608149528503,0.3599888384342193,-0.2885052561759949,0.9982279539108276,0.6117130517959595,0.5174506306648254,-0.2681912183761596,0.9980475306510924,0.45684415102005,0.3364811837673187,-0.3284467756748199,0.9976993799209596,0.6059998869895935,0.5201009511947632,-0.2856765687465668,0.998438596725464,0.4604427218437195,0.3385856747627258,-0.329303115606308,0.9976386427879332,0.6004488468170166,0.513288140296936,-0.2450346499681472,0.9975103735923768,0.4605536162853241,0.3522326052188873,-0.2950038611888885,0.9963070154190063,0.5304239392280579,0.5739871263504028,-0.0386034809052944,0.9999166131019592,0.4990441501140594,0.584079384803772,0.0383323207497596,0.9998950362205504,0.5245935320854187,0.717458963394165,-0.1106438264250755,0.69881671667099,0.500526487827301,0.724678099155426,-0.027383292093873,0.3840945363044739,0.5075649619102478,0.8774610757827759,-0.0966494381427764,0.9255281090736388,0.5231121778488159,0.8844810128211975,0.0153722260147333,0.8104812502861023,0.5052115321159363,0.8961501121520996,-0.1023346483707428,0.8476958870887756,0.5311578512191772,0.9030444622039796,0.0150620909407734,0.7591472864151001,0.4965620934963226,0.9312692284584044,-0.2155007869005203,0.9613355994224548,0.5100595951080322,0.931065797805786,-0.0743973478674888,0.8891721367835999,4
704,0.5018899440765381,0.3293386697769165,-0.1770199835300445,0.9999997615814208,0.5073310732841492,0.3124890029430389,-0.1609943807125091,0.9999996423721312,0.5108156800270081,0.3131762444972992,-0.1611815243959427,0.9999996423721312,0.5130985975265503,0.3142567574977875,-0.161121129989624,0.9999997615814208,0.497889369726181,0.3138181567192077,-0.1551457345485687,0.9999997615814208,0.4953275322914123,0.3142832815647125,-0.155322790145874,0.9999996423721312,0.4924836158752441,0.3149299025535583,-0.1553501635789871,0.9999995827674866,0.5173783898353577,0.3214613497257232,-0.0772809460759162,0.9999996423721312,0.4916459918022156,0.3206568956375122,-0.0499831773340702,0.9999993443489076,0.5076804757118225,0.3450764119625091,-0.1454586237668991,0.9999995827674866,0.4967592060565948,0.3424891829490661,-0.1388875842094421,0.9999995231628418,0.5352126955986023,0.3969239294528961,-0.0588401481509208,0.9999985694885254,0.4737098813056946,0.4006404876708984,0.0168569348752498,0.999990701675415,0.5677809119224548,0.453147292137146,-0.1174835637211799,0.9879676699638368,0.413406491279602,0.4157900512218475,-0.0879293009638786,0.9712641835212708,0.6031294465065002,0.4910199344158172,-0.2296927720308303,0.9982449412345886,0.4509901404380798,0.3599823415279388,-0.2733760774135589,0.9982396960258484,0.6117757558822632,0.5174227952957153,-0.2615978419780731,0.9980897903442384,0.4569336175918579,0.3363563418388366,-0.3140872120857239,0.9977114796638488,0.6060008406639099,0.520063042640686,-0.2789271175861358,0.998471736907959,0.4605726897716522,0.3385859131813049,-0.3143339455127716,0.9976503252983092,0.6004465222358704,0.5132561326026917,-0.2386887520551681,0.9975568056106568,0.4606201946735382,0.3522611856460571,-0.2798774838447571,0.996321439743042,0.5304520726203918,0.5740432739257812,-0.0385066606104373,0.999916970729828,0.4990386068820953,0.5843531489372253,0.0382354259490966,0.99989515542984,0.524384081363678,0.7174439430236816,-0.1087459400296211,0.6974643468856812,0.5005559325218201,0.7246797680854797,-0.0262043587863445,0.3811556398868561,0.5066430568695068,0.8769263029098511,-0.092078112065792,0.9249459505081176,0.5230599045753479,0.8843002915382385,0.0209540259093046,0.8075690865516663,0.5043225288391113,0.8957038521766663,-0.0971144363284111,0.846799373626709,0.531058132648468,0.9029919505119324,0.0211778059601783,0.7564801573753357,0.4946663975715637,0.9312723875045776,-0.2088150382041931,0.961059272289276,0.5102715492248535,0.9310351014137268,-0.0681540593504905,0.8874340653419495,4
705,0.5018309950828552,0.3290595114231109,-0.1685071438550949,0.9999997615814208,0.5073322057723999,0.3122249841690063,-0.1521749794483184,0.9999996423721312,0.5108063817024231,0.3129815459251404,-0.1523630768060684,0.9999996423721312,0.5130608081817627,0.3141217827796936,-0.1523042172193527,0.9999997615814208,0.4978314638137817,0.3134271502494812,-0.1468531340360641,0.9999997615814208,0.4952399432659149,0.3138311207294464,-0.1470345705747604,0.9999996423721312,0.4923916459083557,0.3145327866077423,-0.147066444158554,0.9999995827674866,0.5173587799072266,0.3214500844478607,-0.0676565393805503,0.9999996423721312,0.4915076196193695,0.3203563690185547,-0.0427753590047359,0.9999993443489076,0.5076488852500916,0.3450179696083069,-0.1367164999246597,0.9999995827674866,0.4966265857219696,0.3423939049243927,-0.1308316588401794,0.9999995231628418,0.535237193107605,0.3969214558601379,-0.0465108267962932,0.9999985694885254,0.4736975729465484,0.4008504450321197,0.0214756056666374,0.9999906420707704,0.5678146481513977,0.452647864818573,-0.0948695018887519,0.9879273772239684,0.4134737551212311,0.4158056378364563,-0.0811072215437889,0.9713550806045532,0.6031076312065125,0.4907455444335937,-0.2065231055021286,0.9982326626777648,0.4510502517223358,0.3599807322025299,-0.2625343203544616,0.9982115626335144,0.6117656230926514,0.5171772837638855,-0.2376110851764679,0.9980689883232116,0.4570339620113373,0.3363621532917022,-0.3023992776870727,0.9976604580879213,0.6059957146644592,0.519823431968689,-0.2545652389526367,0.9984530210494996,0.4606767892837524,0.3386138379573822,-0.3025677502155304,0.9975960850715636,0.6004434823989868,0.5129289627075195,-0.2153347581624984,0.9975241422653198,0.4606983363628387,0.3523204922676086,-0.2688607275485992,0.9962362051010132,0.5308743715286255,0.5738582611083984,-0.0367713943123817,0.9999194145202636,0.4988476037979126,0.5842165350914001,0.0365035310387611,0.999898076057434,0.5249237418174744,0.7173412442207336,-0.1031531393527984,0.6995683908462524,0.5000165104866028,0.7241841554641724,-0.030054984614253,0.3856101334095001,0.5063644051551819,0.8753417134284973,-0.0822219774127006,0.926132082939148,0.5227786898612976,0.8832407593727112,0.0193294510245323,0.8097470998764038,0.5039893388748169,0.894844114780426,-0.0866032317280769,0.8481501936912537,0.5306749939918518,0.9019859433174132,0.019034419208765,0.7571849226951599,0.4945217370986938,0.9312596321105956,-0.1971948891878128,0.9615245461463928,0.5102871656417847,0.9309988617897034,-0.0709409937262535,0.8885058760643005,4
706,0.5018264651298523,0.329100638628006,-0.1858074963092804,0.9999997615814208,0.507332980632782,0.3122563660144806,-0.1693307012319564,0.9999996423721312,0.510800838470459,0.3130371868610382,-0.1695277243852615,0.9999996423721312,0.5130439400672913,0.3141951262950897,-0.169470801949501,0.9999997615814208,0.4978068172931671,0.3134351372718811,-0.1648247390985489,0.9999997615814208,0.4952009320259094,0.3138438463211059,-0.1650098264217376,0.9999996423721312,0.492342472076416,0.3145421147346496,-0.1650454849004745,0.9999995827674866,0.5173007845878601,0.321553498506546,-0.0798649787902832,0.9999996423721312,0.4913811683654785,0.3203640282154083,-0.0587150678038597,0.9999993443489076,0.5076451897621155,0.3450826406478882,-0.1518811732530594,0.9999995827674866,0.4965776801109314,0.342447817325592,-0.1470248997211456,0.9999995231628418,0.5352374911308289,0.3969084024429321,-0.046661976724863,0.9999985694885254,0.4736053049564361,0.4009343385696411,0.0090933740139007,0.9999906420707704,0.5677965879440308,0.451831966638565,-0.0946940258145332,0.9877623915672302,0.4134630858898163,0.4165070056915283,-0.0922489240765571,0.9715358018875122,0.6029998064041138,0.4906843900680542,-0.2067759782075882,0.9982315897941588,0.4510508477687835,0.3600884974002838,-0.275448590517044,0.9982303380966188,0.6117597222328186,0.5171518325805664,-0.2377308309078216,0.9980678558349608,0.457052081823349,0.3363774120807647,-0.3160465359687805,0.9976800084114076,0.6059945225715637,0.5197694897651672,-0.2553441524505615,0.998451828956604,0.4606923758983612,0.3386439979076385,-0.3168584108352661,0.9976158142089844,0.600437581539154,0.5127860307693481,-0.2157773822546005,0.9975156784057616,0.4607236087322235,0.3525028526782989,-0.2818798720836639,0.9962573647499084,0.531527578830719,0.573874831199646,-0.0337879434227943,0.9999206066131592,0.4987723529338836,0.5840920209884644,0.0335127934813499,0.9998993873596193,0.5255008935928345,0.7172365188598633,-0.1018575355410575,0.6963227391242981,0.499131828546524,0.7232639193534851,-0.0358565934002399,0.3877754509449005,0.5053091645240784,0.8750349283218384,-0.0776393041014671,0.9262900352478028,0.522642195224762,0.8830828666687012,0.0187793113291263,0.811586320400238,0.5018752217292786,0.8948869109153748,-0.081838846206665,0.8476026654243469,0.530358076095581,0.9017471671104432,0.0179199036210775,0.7567052245140076,0.4953040182590484,0.9312077760696412,-0.1941339075565338,0.9615081548690796,0.5106110572814941,0.9311017394065856,-0.0721600353717804,0.8889780044555664,4
707,0.5018179416656494,0.3298150897026062,-0.2179877161979675,0.9999997615814208,0.5072974562644958,0.3132423758506775,-0.2025804370641708,0.9999996423721312,0.5107638835906982,0.313962310552597,-0.2027885019779205,0.9999996423721312,0.5129988789558411,0.3150653839111328,-0.2027380764484405,0.9999997615814208,0.497802585363388,0.3141977190971374,-0.1985481232404709,0.9999997615814208,0.4951962530612945,0.3146080672740936,-0.198733389377594,0.9999996423721312,0.4923398792743683,0.3151806890964508,-0.1987767368555069,0.9999995827674866,0.5171980857849121,0.3222121894359588,-0.1129777878522872,0.9999996423721312,0.4913792312145233,0.3208159506320953,-0.0939362123608589,0.9999992847442628,0.5075936913490295,0.3454636633396148,-0.1834266632795334,0.9999995827674866,0.4965668022632599,0.3426936566829681,-0.1791856437921524,0.9999995231628418,0.5353714823722839,0.3968807160854339,-0.0703881457448005,0.9999985694885254,0.4734035432338714,0.4013559222221374,-0.0233879033476114,0.999990701675415,0.5678491592407227,0.4514074921607971,-0.1041997894644737,0.987809419631958,0.4138969182968139,0.4183177947998047,-0.1264621168375015,0.9716916680336,0.6029930114746094,0.4909377992153168,-0.2179921120405197,0.9982895851135254,0.4510338008403778,0.3604602217674255,-0.313837856054306,0.9983004331588744,0.6117585897445679,0.5172481536865234,-0.2489881068468094,0.9981400966644288,0.4568599164485931,0.3364030420780182,-0.3563529551029205,0.9977792501449584,0.6060133576393127,0.5198972821235657,-0.2689161896705627,0.9985123872756958,0.4606643319129944,0.3386752009391784,-0.3572455644607544,0.997719705104828,0.6004682183265686,0.5130262970924377,-0.2278676629066467,0.9976078271865844,0.4607366621494293,0.3526308238506317,-0.320371925830841,0.9964157938957214,0.5316326022148132,0.5739848017692566,-0.0288132149726152,0.9999164342880248,0.4987440109252929,0.5840917825698853,0.0285281706601381,0.9998936653137208,0.5253703594207764,0.7173786759376526,-0.095791682600975,0.6753931045532227,0.4991603195667267,0.7234009504318237,-0.0359377488493919,0.3786796629428863,0.5044757723808289,0.8749878406524658,-0.0641553923487663,0.920153558254242,0.5220285058021545,0.8845746517181396,0.0177711509168148,0.807937502861023,0.5007356405258179,0.8950605392456055,-0.0679683163762092,0.8373998999595642,0.5293370485305786,0.9030728340148926,0.0169254802167415,0.7477079033851624,0.4960370063781738,0.9310762286186218,-0.1832711696624755,0.958592176437378,0.5106272101402283,0.9312196373939514,-0.0826485455036163,0.8852642774581909,4
708,0.5018168091773987,0.3311245441436767,-0.2027506679296493,0.9999997615814208,0.5072540044784546,0.3147951364517212,-0.1875118911266327,0.9999996423721312,0.510732889175415,0.3153137564659118,-0.1877269297838211,0.9999996423721312,0.512973964214325,0.3162211179733276,-0.1876751482486724,0.9999997615814208,0.4978020787239074,0.3157965838909149,-0.1828123182058334,0.9999997615814208,0.4952035248279571,0.3161932229995727,-0.183000698685646,0.9999996423721312,0.4923911690711975,0.3165877759456634,-0.1830510795116424,0.9999995827674866,0.5171446800231934,0.3228897750377655,-0.0983890444040298,0.9999996423721312,0.4913848042488098,0.3217486143112182,-0.0761639177799224,0.9999992847442628,0.5075820088386536,0.3460258841514587,-0.1681963503360748,0.9999995827674866,0.4965920746326446,0.3434435427188873,-0.1630511879920959,0.9999995231628418,0.5354934930801392,0.3968462347984314,-0.055593404918909,0.9999985694885254,0.4735540747642517,0.4020798504352569,-0.006212284322828,0.9999908208847046,0.5680752992630005,0.4511533081531524,-0.086708515882492,0.9878676533699036,0.4159659743309021,0.4206775426864624,-0.0958081632852554,0.9721099734306335,0.6029995679855347,0.4913825094699859,-0.1962902843952179,0.998324692249298,0.4509865641593933,0.3606329560279846,-0.279056578874588,0.9983540177345276,0.6117181181907654,0.5175052285194397,-0.2267202287912368,0.9981703758239746,0.4564943015575409,0.3364636301994324,-0.3203502595424652,0.9978449940681458,0.6060133576393127,0.5202305316925049,-0.2457049489021301,0.9985367059707642,0.4604265987873077,0.3386675119400024,-0.322136789560318,0.9977890253067015,0.6005350351333618,0.5134835243225098,-0.2057191431522369,0.9976435303688048,0.4606361985206604,0.3526302576065063,-0.2859241366386413,0.9965179562568665,0.5318482518196106,0.5739532113075256,-0.0290829706937074,0.999915599822998,0.498876541852951,0.584071159362793,0.0288017876446247,0.9998928904533386,0.5243827104568481,0.7173687219619751,-0.0932143032550811,0.6647348999977112,0.5001266002655029,0.726314902305603,-0.032841321080923,0.374515950679779,0.5036751627922058,0.8749122619628906,-0.0617601610720157,0.914892077445984,0.5217296481132507,0.8853803873062134,0.0171542856842279,0.803716242313385,0.5000476241111755,0.895083487033844,-0.0653101727366447,0.8298347592353821,0.5287004709243774,0.903605043888092,0.0166038088500499,0.7391881346702576,0.4961761832237243,0.9308876395225524,-0.1769517064094543,0.9559378027915956,0.5108283162117004,0.931206464767456,-0.08289335668087,0.8816958069801331,4
709,0.5020082592964172,0.3332366347312927,-0.2132729738950729,0.9999997615814208,0.5072623491287231,0.3168961703777313,-0.1980157643556594,0.9999996423721312,0.5107335448265076,0.3171667158603668,-0.198225736618042,0.9999996423721312,0.5129722952842712,0.317793607711792,-0.1981730908155441,0.9999997615814208,0.4978671669960022,0.3179958462715149,-0.1929774135351181,0.9999997615814208,0.4952160716056824,0.3183111548423767,-0.1931658238172531,0.9999996423721312,0.4924211800098419,0.3187542557716369,-0.1932149827480316,0.9999995827674866,0.5171443819999695,0.3240081369876861,-0.1086637303233146,0.9999996423721312,0.4913755059242248,0.3230250775814056,-0.0851126685738563,0.999999225139618,0.5076969861984253,0.3476362824440002,-0.1788287609815597,0.9999995827674866,0.4966447949409485,0.3458376228809356,-0.1732959002256393,0.9999995231628418,0.5357701778411865,0.3970414698123932,-0.0690110251307487,0.9999985694885254,0.4737080037593841,0.4030073881149292,-0.0106651587411761,0.9999905824661256,0.5682340860366821,0.4503932893276214,-0.1017201840877533,0.988024115562439,0.4169628322124481,0.4257207214832306,-0.1056456863880157,0.9721656441688538,0.602990984916687,0.4920257031917572,-0.2157124727964401,0.9983611702919006,0.4509637057781219,0.3618387281894684,-0.2935672104358673,0.9983957409858704,0.6116650700569153,0.5179249048233032,-0.2474812418222427,0.998210072517395,0.4561525285243988,0.3373890221118927,-0.3354165256023407,0.9979056715965272,0.6060447096824646,0.5209972858428955,-0.2664662897586822,0.9985694289207458,0.460204929113388,0.3392874300479889,-0.3372287154197693,0.99785315990448,0.6007645130157471,0.5145021677017212,-0.2251976132392883,0.9976921677589417,0.4605461955070495,0.3533803522586822,-0.3005395233631134,0.9966135025024414,0.5322014689445496,0.575347363948822,-0.0294531248509883,0.9999151825904846,0.4990141987800598,0.5841715931892395,0.0291765164583921,0.9998921155929564,0.5242064595222473,0.7175714373588562,-0.0919707864522934,0.6626560091972351,0.4996789395809173,0.7260695099830627,-0.0327308662235736,0.3819161355495453,0.5028254985809326,0.8749083280563354,-0.0504939034581184,0.9155091047286988,0.521468997001648,0.8848248720169067,0.0220539066940546,0.8091427087783813,0.4996646642684936,0.8950948119163513,-0.0529092736542224,0.828633189201355,0.5281546711921692,0.9023104906082152,0.0226117856800556,0.7399328947067261,0.4962373375892639,0.9309887290000916,-0.1663608998060226,0.9561133980751038,0.5113256573677063,0.931357204914093,-0.0777953639626503,0.8839103579521179,4
710,0.5019798874855042,0.3350541591644287,-0.2031027972698211,0.9999997615814208,0.5070422887802124,0.3190792500972748,-0.1882898807525634,0.9999996423721312,0.510553777217865,0.3192478716373443,-0.1885058432817459,0.9999996423721312,0.5128552913665771,0.3197707533836365,-0.1884548366069793,0.9999997615814208,0.497865229845047,0.3205353021621704,-0.1819251924753189,0.9999997615814208,0.4952141940593719,0.3208843767642975,-0.1821181774139404,0.9999996423721312,0.4924313724040985,0.3214268982410431,-0.1821920573711395,0.9999995827674866,0.5170277953147888,0.3256021738052368,-0.1023766472935676,0.9999996423721312,0.4913739860057831,0.3247970938682556,-0.0733251273632049,0.999999225139618,0.5075808167457581,0.3490625023841858,-0.1702985167503357,0.9999995827674866,0.4966397881507873,0.3475772738456726,-0.1630815416574478,0.9999995231628418,0.5362542271614075,0.3972079753875732,-0.0641941204667091,0.9999985694885254,0.4737497866153717,0.4045064449310303,-0.0007478570914827,0.9999905824661256,0.5682731866836548,0.4493606388568878,-0.096436008810997,0.9882864952087402,0.4183498322963714,0.4326301515102386,-0.0982074216008186,0.9724972248077391,0.6027857065200806,0.4922834038734436,-0.2063971012830734,0.9984039664268494,0.4505414664745331,0.3672100901603699,-0.2917095422744751,0.9984488487243652,0.611613392829895,0.5179125666618347,-0.2372865825891494,0.9982540607452391,0.4554913938045501,0.3419882953166961,-0.3323834240436554,0.9979803562164308,0.6059725880622864,0.5210179090499878,-0.2557291090488434,0.998604655265808,0.4597582221031189,0.3436265885829925,-0.3336125910282135,0.997930645942688,0.600629448890686,0.5146280527114868,-0.215594470500946,0.9977481365203856,0.4602620303630829,0.3571828007698059,-0.2982349395751953,0.9967340230941772,0.5325925350189209,0.5754619240760803,-0.0295848976820707,0.999917447566986,0.4994529187679291,0.5844274163246155,0.0293069221079349,0.9998949766159058,0.5226514339447021,0.7173934578895569,-0.0927604883909225,0.6736243963241577,0.500821053981781,0.7266184687614441,-0.0305135883390903,0.397777795791626,0.5023311376571655,0.8743250370025635,-0.0607494488358497,0.919161319732666,0.5214779376983643,0.884815514087677,0.0210015699267387,0.818519115447998,0.4994207322597503,0.8925350308418274,-0.0639623254537582,0.8334500789642334,0.5281308889389038,0.9014736413955688,0.0213384851813316,0.748249888420105,0.4943830668926239,0.9313122034072876,-0.1770222187042236,0.957922101020813,0.5117760896682739,0.9317870736122132,-0.0775825604796409,0.8892021179199219,4
711,0.5019764304161072,0.3388640582561493,-0.1932963728904724,0.9999997615814208,0.5069840550422668,0.321834921836853,-0.1780990660190582,0.9999996423721312,0.510499119758606,0.3216771185398102,-0.1783062815666198,0.9999996423721312,0.5127901434898376,0.3219102323055267,-0.1782548129558563,0.9999997615814208,0.4978190064430237,0.3241242170333862,-0.1711978316307068,0.9999997615814208,0.4951799809932709,0.3243077397346496,-0.1713842004537582,0.9999996423721312,0.4924095571041107,0.3246593177318573,-0.171451523900032,0.9999995827674866,0.5170138478279114,0.3272477984428406,-0.0913281142711639,0.9999996423721312,0.4913166463375091,0.3272333443164825,-0.060166735202074,0.999999225139618,0.5075580477714539,0.3518316745758056,-0.1601312160491943,0.9999995827674866,0.4966796636581421,0.3509505689144134,-0.1522464603185653,0.9999995231628418,0.5367676019668579,0.3981262743473053,-0.0613434165716171,0.9999986290931702,0.4744474291801452,0.4067080020904541,0.0148153817281126,0.9999905824661256,0.5689701437950134,0.4499638378620147,-0.0965676754713058,0.9887621998786926,0.4201385676860809,0.4418874084949493,-0.0886955335736274,0.9724732637405396,0.6026408672332764,0.4940932691097259,-0.2073335200548172,0.9984748363494872,0.4501022100448608,0.3741187751293182,-0.2905529141426086,0.9984772205352784,0.6115024089813232,0.5190766453742981,-0.2383813858032226,0.9983261823654176,0.4541270136833191,0.3471862375736236,-0.330340176820755,0.9980255961418152,0.605936586856842,0.5226268768310547,-0.2564896941184997,0.9986616373062134,0.4589738845825195,0.3492051959037781,-0.3314930200576782,0.9979756474494934,0.6006168127059937,0.5168027877807617,-0.2163739651441574,0.9978361129760742,0.4598192274570465,0.361878752708435,-0.2968053221702575,0.996799647808075,0.5328465104103088,0.5772628784179688,-0.0331373475492,0.9999204277992249,0.4995107054710388,0.5854083299636841,0.0328921750187873,0.9998988509178162,0.5226820707321167,0.7183745503425598,-0.0929049327969551,0.6885133385658264,0.4970745742321014,0.7269582748413086,-0.0344219617545604,0.4232718050479889,0.5022260546684265,0.8733201026916504,-0.047838918864727,0.9222837090492249,0.5229765772819519,0.8859629034996033,0.0172676090151071,0.8284167647361755,0.4994580149650574,0.8900147676467896,-0.0485512241721153,0.8374189734458923,0.5294387340545654,0.9020041823387146,0.0181848462671041,0.7597395777702332,0.4924867451190948,0.9314754605293274,-0.1545644849538803,0.9591675996780396,0.5118304491043091,0.9320084452629088,-0.0776188671588897,0.8946499824523926,4
712,0.501878023147583,0.3405371308326721,-0.1720369309186935,0.9999997615814208,0.5066596865653992,0.3233194351196289,-0.1569130271673202,0.9999996423721312,0.5101931691169739,0.3230139315128326,-0.1571092009544372,0.9999996423721312,0.5125810503959656,0.3231848180294037,-0.157053455710411,0.9999997615814208,0.4976744055747986,0.3258076012134552,-0.150008425116539,0.9999997615814208,0.4950792491436004,0.3260531723499298,-0.1501907259225845,0.999999701976776,0.4922955632209778,0.3266246318817138,-0.1502460539340973,0.9999995827674866,0.5169422626495361,0.3284048438072204,-0.0725829452276229,0.9999996423721312,0.4911379516124725,0.3293578326702118,-0.0408955737948417,0.9999992847442628,0.5074031352996826,0.3536663949489593,-0.1398189216852188,0.9999995827674866,0.4966798722743988,0.3530887961387634,-0.1319146901369094,0.9999995231628418,0.5370495915412903,0.3986615538597107,-0.0500181652605533,0.9999986886978148,0.4749293029308319,0.4087061882019043,0.0324504151940345,0.9999908804893494,0.5690133571624756,0.4502048790454864,-0.0857682153582573,0.9893409013748168,0.4238524436950683,0.447096973657608,-0.0707271099090576,0.9727177619934082,0.601666271686554,0.4963808357715606,-0.1908217072486877,0.9985699653625488,0.44919353723526,0.382912814617157,-0.2749556303024292,0.99856036901474,0.6108308434486389,0.5198790431022644,-0.2206522673368454,0.9984291195869446,0.4517055153846741,0.3538741767406463,-0.3167462646961212,0.9981434941291808,0.6054354906082153,0.5238263607025146,-0.2378462851047516,0.9987440705299376,0.4569641649723053,0.355930894613266,-0.3178027272224426,0.9980974197387696,0.60011225938797,0.518765926361084,-0.1992475986480713,0.9979680776596068,0.4585114419460296,0.3682474493980407,-0.2820890247821808,0.996989369392395,0.5328301787376404,0.5785436034202576,-0.0361014753580093,0.9999241232872008,0.499837189912796,0.5862148404121399,0.0358758121728897,0.999903678894043,0.5213176012039185,0.7195839881896973,-0.094685174524784,0.7082956433296204,0.496846079826355,0.7284521460533142,-0.0320596024394035,0.454617440700531,0.5022431015968323,0.871678352355957,-0.0453747063875198,0.927172064781189,0.5237576961517334,0.8864482045173645,0.0239174664020538,0.839569091796875,0.5006529688835144,0.8852081298828125,-0.0456724949181079,0.8455092906951904,0.5303443670272827,0.9020448923110962,0.025665296241641,0.7733733057975769,0.4894217550754547,0.9315876960754396,-0.1491305083036422,0.9616246223449708,0.511720597743988,0.9333478808403016,-0.063605710864067,0.9013214111328124,4
713,0.5018856525421143,0.342066079378128,-0.1855354160070419,0.9999997615814208,0.506540060043335,0.325146347284317,-0.1702005714178085,0.999999701976776,0.5100781321525574,0.3249876499176025,-0.170410081744194,0.999999701976776,0.5124796628952026,0.3252193629741668,-0.1703557819128036,0.9999997615814208,0.49765145778656,0.3275946974754333,-0.164489671587944,0.9999997615814208,0.495082676410675,0.3280664086341858,-0.1646686196327209,0.9999997615814208,0.4923060238361358,0.3287278711795807,-0.1647339314222335,0.9999996423721312,0.5169283747673035,0.3307000994682312,-0.0800673142075538,0.999999701976776,0.4910859763622284,0.3318670392036438,-0.0530260242521762,0.9999993443489076,0.5073992013931274,0.3546934425830841,-0.150638535618782,0.9999995827674866,0.4967573881149292,0.354388564825058,-0.1441337168216705,0.9999995827674866,0.5373396277427673,0.3988534212112427,-0.0503204427659511,0.9999987483024596,0.475018560886383,0.4097404479980469,0.0293438918888568,0.999991238117218,0.5690046548843384,0.4508735835552215,-0.0869755446910858,0.9899266362190248,0.4265972971916199,0.4544638097286224,-0.0887335091829299,0.9729218482971193,0.5995644330978394,0.4989078044891357,-0.1952071785926818,0.9986752867698668,0.4481821358203888,0.3967235088348388,-0.3083533346652984,0.998655080795288,0.6093320846557617,0.5208102464675903,-0.2253694683313369,0.9985453486442566,0.4490346312522888,0.3672148883342743,-0.3536002039909363,0.9982781410217284,0.6045913100242615,0.5248290300369263,-0.2436351180076599,0.99883770942688,0.4543380439281463,0.3655144274234772,-0.3556348979473114,0.998236894607544,0.5994588732719421,0.5201737284660339,-0.2041561603546142,0.9981175065040588,0.4563808739185333,0.377850204706192,-0.3162929117679596,0.9972060918807985,0.5329052805900574,0.5789843201637268,-0.0359786190092563,0.9999268054962158,0.4999545216560364,0.5868386030197144,0.0357660613954067,0.9999067187309264,0.5210216045379639,0.7196890711784363,-0.0995050594210624,0.7274409532546997,0.4962038695812225,0.7284922003746033,-0.031300563365221,0.4842290878295898,0.5017035007476807,0.8709351420402527,-0.0506287477910518,0.9318879246711732,0.5240699648857117,0.8864259719848633,0.0266680736094713,0.8505492210388184,0.5005246996879578,0.8827906847000122,-0.0514168292284011,0.8533731698989868,0.530652642250061,0.9018696546554564,0.0283931326121091,0.7868999242782593,0.4877483248710632,0.9318121671676636,-0.1581335514783859,0.9640591144561768,0.5118004083633423,0.9335854649543762,-0.0630338713526725,0.9078257083892822,4
