frame,x0,y0,z0,conf0,x1,y1,z1,conf1,x2,y2,z2,conf2,x3,y3,z3,conf3,x4,y4,z4,conf4,x5,y5,z5,conf5,x6,y6,z6,conf6,x7,y7,z7,conf7,x8,y8,z8,conf8,x9,y9,z9,conf9,x10,y10,z10,conf10,x11,y11,z11,conf11,x12,y12,z12,conf12,x13,y13,z13,conf13,x14,y14,z14,conf14,x15,y15,z15,conf15,x16,y16,z16,conf16,x17,y17,z17,conf17,x18,y18,z18,conf18,x19,y19,z19,conf19,x20,y20,z20,conf20,x21,y21,z21,conf21,x22,y22,z22,conf22,x23,y23,z23,conf23,x24,y24,z24,conf24,x25,y25,z25,conf25,x26,y26,z26,conf26,x27,y27,z27,conf27,x28,y28,z28,conf28,x29,y29,z29,conf29,x30,y30,z30,conf30,x31,y31,z31,conf31,x32,y32,z32,conf32
34,0.5047648549079895,0.32784539461135864,-0.23044423758983612,0.9999979734420776,0.5095139741897583,0.3138197958469391,-0.21561859548091888,0.9999959468841553,0.5130573511123657,0.31380435824394226,-0.21580268442630768,0.9999950528144836,0.5162268877029419,0.31448692083358765,-0.21575795114040375,0.9999960660934448,0.5010780096054077,0.31554561853408813,-0.21255500614643097,0.9999971985816956,0.4988762438297272,0.3159964084625244,-0.2127160131931305,0.9999973177909851,0.4957583546638489,0.31705474853515625,-0.21273118257522583,0.9999973177909851,0.5208762288093567,0.3214765191078186,-0.13235816359519958,0.9999961853027344,0.49436596035957336,0.32253891229629517,-0.11663374304771423,0.9999881982803345,0.511319100856781,0.34288808703422546,-0.19805370271205902,0.9999944567680359,0.4999763071537018,0.3430459797382355,-0.1949910968542099,0.9999933242797852,0.5422812104225159,0.39264658093452454,-0.10612769424915314,0.9999898672103882,0.4813104569911957,0.3988676071166992,-0.06432899087667465,0.9999815821647644,0.5902490615844727,0.401351660490036,-0.2398739755153656,0.9945384860038757,0.43266719579696655,0.43374088406562805,-0.1959155946969986,0.9897955656051636,0.540820837020874,0.40331435203552246,-0.38564014434814453,0.9902533292770386,0.47878462076187134,0.41633835434913635,-0.3704046607017517,0.9957142472267151,0.5272215008735657,0.3982935845851898,-0.425674170255661,0.9751338362693787,0.4868006408214569,0.4033498764038086,-0.412382036447525,0.9893618822097778,0.5253908038139343,0.3951222598552704,-0.4153526723384857,0.9721823930740356,0.491110235452652,0.40148553252220154,-0.4020448625087738,0.9870713353157043,0.5287954807281494,0.401302307844162,-0.3842896521091461,0.9536111354827881,0.4900437295436859,0.40982696413993835,-0.371609628200531,0.9766672253608704,0.5317139029502869,0.5653444528579712,-0.019757119938731194,0.9999098181724548,0.49499478936195374,0.5691515803337097,0.019522516056895256,0.9999203681945801,0.522631824016571,0.7025039792060852,-0.139071986079216,0.7689734101295471,0.5011969208717346,0.71700119972229,-0.0412544347345829,0.6209299564361572,0.5121080875396729,0.8323554992675781,-0.07260774075984955,0.7187173962593079,0.5186312794685364,0.8754096031188965,0.002135836286470294,0.803270697593689,0.5073344111442566,0.854386568069458,-0.07273408025503159,0.5336679816246033,0.5244541764259338,0.8947668671607971,0.0009785030269995332,0.5880861282348633,0.5034528970718384,0.8959465026855469,-0.18452075123786926,0.7974478602409363,0.5128164291381836,0.9197632670402527,-0.1072283685207367,0.8110176920890808
35,0.5048669576644897,0.32665321230888367,-0.23268011212348938,0.9999978542327881,0.5096228122711182,0.3121519684791565,-0.21789580583572388,0.9999955892562866,0.5131722688674927,0.31202369928359985,-0.2180783748626709,0.999994695186615,0.5163490176200867,0.3126640021800995,-0.21803051233291626,0.9999957084655762,0.5011197924613953,0.31421178579330444,-0.21493425965309143,0.9999969601631165,0.49887850880622864,0.3148915767669678,-0.215094655752182,0.9999971389770508,0.49575498700141907,0.3159879744052887,-0.2151094526052475,0.9999971389770508,0.5209823250770569,0.32003915309906006,-0.13453896343708038,0.9999959468841553,0.4943646490573883,0.32166188955307007,-0.11936911940574646,0.9999877214431763,0.5114997625350952,0.34177806973457336,-0.2002488672733307,0.999994158744812,0.5000678300857544,0.3421858549118042,-0.19733203947544098,0.9999930262565613,0.5428315997123718,0.39187732338905334,-0.1071065291762352,0.999989926815033,0.48138266801834106,0.397726446390152,-0.06800875812768936,0.9999818801879883,0.5909751653671265,0.4007011353969574,-0.2438856065273285,0.9944511651992798,0.4326803386211395,0.43306633830070496,-0.19995562732219696,0.9893341064453125,0.5408629775047302,0.4035070836544037,-0.3945580720901489,0.9903704524040222,0.47883060574531555,0.41651397943496704,-0.3764762580394745,0.9959374070167542,0.527281641960144,0.3979085683822632,-0.4351072311401367,0.9757695198059082,0.48695093393325806,0.4033292829990387,-0.41887804865837097,0.99002605676651,0.5254013538360596,0.3946824371814728,-0.42432278394699097,0.9729443192481995,0.4913294017314911,0.40171951055526733,-0.40822547674179077,0.9879010915756226,0.5287968516349792,0.40116068720817566,-0.3930949866771698,0.9548806548118591,0.49031636118888855,0.410067081451416,-0.3775399625301361,0.9781900644302368,0.5318143367767334,0.5649607181549072,-0.017543433234095573,0.9999053478240967,0.49501892924308777,0.5681208968162537,0.017313966527581215,0.9999175667762756,0.5265247225761414,0.7020004391670227,-0.11878702044487,0.7551579475402832,0.5017409324645996,0.7169396877288818,-0.05249417945742607,0.6129500865936279,0.5116773247718811,0.8339673280715942,-0.043971989303827286,0.7123081088066101,0.5186318159103394,0.8754700422286987,-0.0034767314791679382,0.8020236492156982,0.5054932236671448,0.8649254441261292,-0.043181974440813065,0.5267302989959717,0.5242918133735657,0.8948976397514343,-0.003983959089964628,0.5825621485710144,0.5049839019775391,0.8977944254875183,-0.152255579829216,0.7960703372955322,0.5129552483558655,0.919922947883606,-0.11502695828676224,0.8110135793685913
36,0.5049110054969788,0.32608047127723694,-0.2292480766773224,0.9999977350234985,0.509658694267273,0.3118690252304077,-0.21438227593898773,0.9999953508377075,0.5131775736808777,0.3118145167827606,-0.21456122398376465,0.9999944567680359,0.5163806080818176,0.31249308586120605,-0.21451544761657715,0.9999955296516418,0.5011562705039978,0.31381556391716003,-0.21211563050746918,0.9999968409538269,0.49889901280403137,0.3144780993461609,-0.21228042244911194,0.9999970197677612,0.4957641661167145,0.3156209886074066,-0.21229131519794464,0.9999970197677612,0.5209758877754211,0.3195815682411194,-0.13098415732383728,0.999995768070221,0.4943646788597107,0.321221262216568,-0.11900237202644348,0.9999872446060181,0.5115370154380798,0.34110623598098755,-0.1966933161020279,0.9999939799308777,0.500118613243103,0.3412612974643707,-0.194660946726799,0.9999927878379822,0.543067216873169,0.3915517330169678,-0.10292918980121613,0.999989926815033,0.48138490319252014,0.3965793550014496,-0.06922716647386551,0.9999817609786987,0.5914524793624878,0.399722158908844,-0.23774176836013794,0.9942692518234253,0.4326801598072052,0.4327344298362732,-0.19888654351234436,0.9890051484107971,0.5415080785751343,0.40315210819244385,-0.3911992311477661,0.990303099155426,0.47881802916526794,0.41665464639663696,-0.37157201766967773,0.9960094094276428,0.5285811424255371,0.39808914065361023,-0.4315774738788605,0.9759140014648438,0.4869728982448578,0.4034724533557892,-0.4130764901638031,0.9903441071510315,0.5263686180114746,0.3944213390350342,-0.421742707490921,0.973152220249176,0.4913274347782135,0.4018334150314331,-0.402920126914978,0.9883260726928711,0.5297057032585144,0.4004286527633667,-0.3902237117290497,0.9553519487380981,0.49030396342277527,0.41024667024612427,-0.37265148758888245,0.9789913892745972,0.5318657755851746,0.5636501908302307,-0.015649884939193726,0.9999038577079773,0.4949861466884613,0.5661023259162903,0.015414523892104626,0.9999162554740906,0.5288517475128174,0.7012910842895508,-0.13161590695381165,0.7478250861167908,0.5017009973526001,0.7163249850273132,-0.06550449132919312,0.6081675887107849,0.510564386844635,0.8347229361534119,-0.06787458807229996,0.7089586853981018,0.5188243389129639,0.8753988146781921,-0.027064107358455658,0.8014244437217712,0.5035734176635742,0.8615588545799255,-0.0679510161280632,0.5227256417274475,0.5244321823120117,0.8946332335472107,-0.028705274686217308,0.578646719455719,0.5051162242889404,0.8975752592086792,-0.17647022008895874,0.794981062412262,0.5129552483558655,0.9197046756744385,-0.13798727095127106,0.8108041882514954
37,0.5049455165863037,0.32552269101142883,-0.23828177154064178,0.9999974966049194,0.5096967220306396,0.31102311611175537,-0.22386905550956726,0.9999948740005493,0.5132138133049011,0.3109228014945984,-0.22406066954135895,0.9999939799308777,0.516437828540802,0.31160950660705566,-0.2240191102027893,0.9999951720237732,0.5011583566665649,0.31295111775398254,-0.22129039466381073,0.999996542930603,0.49882563948631287,0.3137093186378479,-0.2214517444372177,0.9999967217445374,0.4957083761692047,0.31490272283554077,-0.22146901488304138,0.9999966621398926,0.5209717750549316,0.31852585077285767,-0.1413424015045166,0.9999954700469971,0.4943193197250366,0.3204898536205292,-0.12775033712387085,0.9999860525131226,0.5115761160850525,0.3401899039745331,-0.20597399771213531,0.9999935030937195,0.5001375675201416,0.34061214327812195,-0.20355485379695892,0.9999921321868896,0.5433146953582764,0.38999661803245544,-0.11333272606134415,0.9999898076057434,0.4814299941062927,0.3961259722709656,-0.07565426826477051,0.9999810457229614,0.5920546054840088,0.3988138437271118,-0.24754586815834045,0.9940905570983887,0.43263256549835205,0.43168196082115173,-0.20610453188419342,0.988251268863678,0.5426021218299866,0.40256357192993164,-0.3996674418449402,0.9901639819145203,0.4788021743297577,0.4169114828109741,-0.38298144936561584,0.996006965637207,0.5297980904579163,0.39799344539642334,-0.44067996740341187,0.9759839773178101,0.48697325587272644,0.40373530983924866,-0.42579981684684753,0.9905655384063721,0.5269988775253296,0.39377570152282715,-0.43168938159942627,0.9733114838600159,0.49130505323410034,0.4023958444595337,-0.4165889620780945,0.9886515140533447,0.5303447246551514,0.39954084157943726,-0.39902231097221375,0.9557503461837769,0.49028873443603516,0.4105971157550812,-0.3846660256385803,0.9796536564826965,0.5318347215652466,0.5631284117698669,-0.015725964680314064,0.9999017119407654,0.4948754906654358,0.5653858780860901,0.01549192052334547,0.9999142289161682,0.5288090109825134,0.7013320922851562,-0.1219276711344719,0.7383140921592712,0.5014728307723999,0.7163289189338684,-0.06303910166025162,0.6029351353645325,0.509699285030365,0.8360229730606079,-0.05195150151848793,0.7052202820777893,0.5188175439834595,0.8755653500556946,-0.022540835663676262,0.8025680184364319,0.5009618997573853,0.8670883178710938,-0.051520608365535736,0.5168285965919495,0.5244449973106384,0.8949579000473022,-0.024022823199629784,0.5776014924049377,0.5052125453948975,0.8974846601486206,-0.15644973516464233,0.793427050113678,0.5129526257514954,0.9197731614112854,-0.1330530196428299,0.8120800852775574
38,0.504876971244812,0.3253049850463867,-0.23535634577274323,0.9999974370002747,0.5096921324729919,0.31087374687194824,-0.21989774703979492,0.999994695186615,0.5131836533546448,0.31080934405326843,-0.22007694840431213,0.9999938011169434,0.5164393782615662,0.31161201000213623,-0.22003626823425293,0.9999950528144836,0.5011371970176697,0.31250470876693726,-0.21726912260055542,0.9999964237213135,0.4986453056335449,0.31332385540008545,-0.21743181347846985,0.9999966025352478,0.49560606479644775,0.3145495653152466,-0.21744416654109955,0.999996542930603,0.5209457278251648,0.3185247480869293,-0.1343698650598526,0.9999953508377075,0.49430763721466064,0.32019078731536865,-0.12042509019374847,0.9999854564666748,0.5115641951560974,0.3398200571537018,-0.2020009160041809,0.9999933242797852,0.5000885725021362,0.3401396870613098,-0.19950400292873383,0.9999918937683105,0.5434605479240417,0.38972991704940796,-0.10674697905778885,0.9999896883964539,0.4814484417438507,0.3952828049659729,-0.06943333148956299,0.9999807476997375,0.5926176905632019,0.398393839597702,-0.24264591932296753,0.9939321875572205,0.43248721957206726,0.43119409680366516,-0.20413963496685028,0.9880113005638123,0.5430484414100647,0.4008336663246155,-0.39773130416870117,0.9897056221961975,0.4787434935569763,0.41691702604293823,-0.3817156255245209,0.9958707094192505,0.5300824642181396,0.39647772908210754,-0.43948641419410706,0.9748761653900146,0.4869735538959503,0.4038534164428711,-0.42409536242485046,0.9903541207313538,0.5271409749984741,0.3922599256038666,-0.429562509059906,0.972106397151947,0.4912935495376587,0.4025155305862427,-0.41364961862564087,0.9884464740753174,0.5305197834968567,0.39802950620651245,-0.3968987464904785,0.9540736079216003,0.4902806878089905,0.4106977581977844,-0.3828482925891876,0.9793070554733276,0.531834065914154,0.5631899237632751,-0.015754368156194687,0.9999029636383057,0.4948761761188507,0.5655772686004639,0.015516798011958599,0.9999151825904846,0.526113748550415,0.7017142176628113,-0.17363695800304413,0.7473239898681641,0.501421332359314,0.7171919345855713,-0.06154217943549156,0.6059499979019165,0.5091730356216431,0.8355028629302979,-0.0993206799030304,0.7056587338447571,0.5188207030296326,0.8761305212974548,-0.01868731714785099,0.805984377861023,0.5017461776733398,0.860173225402832,-0.09812932461500168,0.5172799825668335,0.5244811773300171,0.8954209089279175,-0.020106280222535133,0.5770363807678223,0.5052230954170227,0.8974142074584961,-0.2090885490179062,0.7955197095870972,0.5129275918006897,0.9205620884895325,-0.13100899755954742,0.8148359060287476
39,0.50473952293396,0.3248327672481537,-0.23796239495277405,0.9999973177909851,0.5096876621246338,0.31041398644447327,-0.22230467200279236,0.9999944567680359,0.5131414532661438,0.31041303277015686,-0.22248056530952454,0.9999935030937195,0.516434371471405,0.3113742172718048,-0.22243794798851013,0.9999948143959045,0.5011239647865295,0.31179457902908325,-0.2199765145778656,0.9999962449073792,0.49857255816459656,0.31267133355140686,-0.22014538943767548,0.9999964237213135,0.4955636262893677,0.31400594115257263,-0.22015506029129028,0.9999963641166687,0.5209348201751709,0.31830883026123047,-0.13609926402568817,0.9999951124191284,0.4943057894706726,0.31972596049308777,-0.12336071580648422,0.999984622001648,0.511541485786438,0.3392404615879059,-0.2044367641210556,0.9999930262565613,0.5000233054161072,0.33929944038391113,-0.20228730142116547,0.9999914765357971,0.5436239838600159,0.3893633186817169,-0.10684765875339508,0.9999895095825195,0.4818156063556671,0.3938985764980316,-0.07547914236783981,0.999980092048645,0.5933141708374023,0.39817947149276733,-0.24713864922523499,0.9939285516738892,0.432629257440567,0.4303951561450958,-0.21415691077709198,0.9879651069641113,0.5444539189338684,0.4004535377025604,-0.4036623537540436,0.9895546436309814,0.4787982106208801,0.4157661199569702,-0.38835686445236206,0.9957783222198486,0.5312098264694214,0.3959846794605255,-0.44476327300071716,0.9743083119392395,0.48710897564888,0.40356355905532837,-0.42994630336761475,0.9901350140571594,0.5280739068984985,0.39161303639411926,-0.4340212941169739,0.9714293479919434,0.49141925573349,0.40213802456855774,-0.41874414682388306,0.9881980419158936,0.5315271019935608,0.39739617705345154,-0.4025056064128876,0.9532078504562378,0.4903530180454254,0.4098156690597534,-0.38906019926071167,0.9789221882820129,0.5320031642913818,0.5629104375839233,-0.014074568636715412,0.9999035596847534,0.4953392446041107,0.5654996037483215,0.013827730901539326,0.9999154806137085,0.5298470258712769,0.7009041905403137,-0.1677025407552719,0.7535308599472046,0.501677393913269,0.7106460928916931,-0.06867541372776031,0.6120226979255676,0.5092515349388123,0.8358109593391418,-0.09594529122114182,0.7097048759460449,0.518814742565155,0.8761464357376099,-0.02665465883910656,0.8107584118843079,0.5020331740379333,0.856255829334259,-0.09504251182079315,0.5194073915481567,0.5244924426078796,0.8955286741256714,-0.028256945312023163,0.5771514177322388,0.5052739381790161,0.8975061774253845,-0.20680390298366547,0.7988975048065186,0.5128462314605713,0.9207501411437988,-0.14422687888145447,0.8185787796974182
40,0.504727303981781,0.32384124398231506,-0.25173622369766235,0.9999971985816956,0.5097049474716187,0.309501051902771,-0.23681245744228363,0.9999942779541016,0.5131464600563049,0.309624582529068,-0.2370021790266037,0.9999932646751404,0.5164421796798706,0.3107134699821472,-0.23695455491542816,0.9999946355819702,0.5011366009712219,0.31076422333717346,-0.23435288667678833,0.9999961256980896,0.49859628081321716,0.31162017583847046,-0.23452316224575043,0.9999963045120239,0.49557527899742126,0.3131178915500641,-0.23454028367996216,0.9999961853027344,0.5209468603134155,0.3177569508552551,-0.15206924080848694,0.9999949932098389,0.49432045221328735,0.3191550672054291,-0.13886107504367828,0.9999841451644897,0.5115513205528259,0.3385269343852997,-0.21870197355747223,0.9999927282333374,0.5000234246253967,0.33822184801101685,-0.2163899838924408,0.9999911189079285,0.5437743663787842,0.38944578170776367,-0.12235713005065918,0.9999893307685852,0.48216041922569275,0.3928331732749939,-0.0892418622970581,0.9999790191650391,0.5936508178710938,0.3977760374546051,-0.263167142868042,0.9939233064651489,0.43295443058013916,0.42979592084884644,-0.22791126370429993,0.9876379370689392,0.5454344153404236,0.40054556727409363,-0.41370078921318054,0.9893625378608704,0.4788936674594879,0.41310539841651917,-0.4023817181587219,0.9956849813461304,0.53244549036026,0.39613544940948486,-0.4540576934814453,0.9738650918006897,0.487466424703598,0.4022311270236969,-0.4443191885948181,0.9900071620941162,0.5290876030921936,0.3918086588382721,-0.4431409537792206,0.9709154963493347,0.4917214512825012,0.4007970988750458,-0.43311479687690735,0.9880646467208862,0.5325996279716492,0.39755386114120483,-0.4123021066188812,0.9526206254959106,0.49048247933387756,0.40774017572402954,-0.40320175886154175,0.9788132905960083,0.5325507521629333,0.5629613399505615,-0.0137309730052948,0.9999043941497803,0.4962328374385834,0.5655896663665771,0.013490276411175728,0.9999160766601562,0.5323350429534912,0.7010034918785095,-0.12634290754795074,0.7562161087989807,0.5026476383209229,0.7103748917579651,-0.06627865135669708,0.6196060180664062,0.5091598629951477,0.8389946818351746,-0.051394980400800705,0.7194291353225708,0.5189492702484131,0.8763630986213684,-0.02575441636145115,0.8179714679718018,0.5018128752708435,0.8563034534454346,-0.05081275478005409,0.5276899933815002,0.5246331691741943,0.8955785036087036,-0.028057852759957314,0.5837844014167786,0.5054592490196228,0.9016600847244263,-0.16392657160758972,0.8061245083808899,0.5130324959754944,0.9211738705635071,-0.13958235085010529,0.8253607153892517
41,0.5045982599258423,0.3236749768257141,-0.27784788608551025,0.9999964237213135,0.5096834301948547,0.30931735038757324,-0.2630855143070221,0.9999929070472717,0.5131288766860962,0.30947649478912354,-0.2632940113544464,0.9999915957450867,0.5164422392845154,0.3106174170970917,-0.2632368505001068,0.9999933242797852,0.5010970830917358,0.3105221390724182,-0.2608485519886017,0.9999951720237732,0.4984954595565796,0.3114188313484192,-0.26104071736335754,0.9999954104423523,0.495540976524353,0.31287631392478943,-0.261076956987381,0.9999953508377075,0.5209434628486633,0.31759968400001526,-0.17487001419067383,0.9999938607215881,0.4943494200706482,0.3187956213951111,-0.16308070719242096,0.9999812245368958,0.5115392804145813,0.3382337987422943,-0.24326378107070923,0.9999910593032837,0.500020444393158,0.33800384402275085,-0.24131186306476593,0.9999890923500061,0.5440344214439392,0.38904833793640137,-0.13819551467895508,0.9999881982803345,0.48233821988105774,0.3914884328842163,-0.11021183431148529,0.9999769330024719,0.5939157605171204,0.39764249324798584,-0.2821846604347229,0.9932743310928345,0.43309956789016724,0.4291746914386749,-0.25183355808258057,0.9866418242454529,0.5458328723907471,0.40023401379585266,-0.4372347295284271,0.9879997372627258,0.47898322343826294,0.41311511397361755,-0.42997977137565613,0.9953790307044983,0.5328322052955627,0.3961823880672455,-0.4785442650318146,0.9713717699050903,0.48786941170692444,0.40234455466270447,-0.47360146045684814,0.9894585013389587,0.5294125080108643,0.3917791545391083,-0.46737295389175415,0.9681047201156616,0.4920702278614044,0.400901198387146,-0.46176594495773315,0.9874022006988525,0.5329645276069641,0.397267609834671,-0.43585023283958435,0.9481382966041565,0.4906682074069977,0.4079105257987976,-0.43058791756629944,0.977726399898529,0.5328297019004822,0.5633957982063293,-0.011832278221845627,0.9999030828475952,0.49650663137435913,0.5657515525817871,0.011616540141403675,0.9999158978462219,0.5325597524642944,0.7071448564529419,-0.08525273203849792,0.7424197196960449,0.5025782585144043,0.7138404846191406,-0.06816698610782623,0.621422529220581,0.5085221529006958,0.8417114615440369,0.006884620524942875,0.7222364544868469,0.5189952254295349,0.8772298693656921,-0.016800154000520706,0.8228890299797058,0.5003746747970581,0.8565241098403931,0.008980006910860538,0.5263974666595459,0.5246108174324036,0.8955911993980408,-0.016572536900639534,0.5840096473693848,0.5062369108200073,0.9040369391441345,-0.10252562910318375,0.8069358468055725,0.5138087868690491,0.9219778180122375,-0.13249312341213226,0.8287177681922913
42,0.5045826435089111,0.3236384987831116,-0.27534568309783936,0.9999960064888,0.5096880197525024,0.3091931939125061,-0.2606293559074402,0.9999920725822449,0.5131481289863586,0.3094012439250946,-0.2608223855495453,0.9999905824661255,0.5164601802825928,0.3105835020542145,-0.26077741384506226,0.9999926090240479,0.5010932087898254,0.31034982204437256,-0.25813812017440796,0.9999945163726807,0.4984809160232544,0.3112441301345825,-0.2583187222480774,0.9999947547912598,0.49553874135017395,0.3126599192619324,-0.2583464980125427,0.9999947547912598,0.5209492444992065,0.317523330450058,-0.1732739806175232,0.9999932050704956,0.4943993389606476,0.31844475865364075,-0.1600160449743271,0.999978244304657,0.5115464329719543,0.3381105661392212,-0.24101415276527405,0.9999901652336121,0.5000297427177429,0.3379197418689728,-0.23869207501411438,0.9999877214431763,0.5441980957984924,0.38862764835357666,-0.13617579638957977,0.9999876022338867,0.48254746198654175,0.39096641540527344,-0.10825154930353165,0.9999747276306152,0.5940674543380737,0.3974730670452118,-0.27633097767829895,0.9930194020271301,0.43356528878211975,0.4286659061908722,-0.2466554492712021,0.9859017729759216,0.5459792613983154,0.40005841851234436,-0.4313318431377411,0.9867400527000427,0.4790688157081604,0.4132796823978424,-0.4222392737865448,0.9944488406181335,0.5330811142921448,0.39621010422706604,-0.4732078015804291,0.9681987762451172,0.48814666271209717,0.4027169942855835,-0.46528539061546326,0.987438440322876,0.5295625329017639,0.3918777108192444,-0.46285614371299744,0.9645962119102478,0.49227142333984375,0.40135616064071655,-0.4544253647327423,0.9851015210151672,0.5331072807312012,0.3971636891365051,-0.4303717613220215,0.9431295990943909,0.49074414372444153,0.4080115556716919,-0.42323219776153564,0.9740064740180969,0.53272545337677,0.563429057598114,-0.010522006079554558,0.9999006986618042,0.4965708553791046,0.5656614303588867,0.01029006764292717,0.9999133944511414,0.5301725268363953,0.7068508863449097,-0.12482480704784393,0.7380821108818054,0.5034935474395752,0.7157465815544128,-0.06696096807718277,0.6151185631752014,0.5077284574508667,0.8438006043434143,-0.021357329562306404,0.7174134254455566,0.5189358592033386,0.8776606917381287,-0.007049825973808765,0.8203279376029968,0.49932700395584106,0.857166051864624,-0.017643699422478676,0.5197537541389465,0.523573637008667,0.8956279754638672,-0.006774890702217817,0.5714331269264221,0.5059449672698975,0.9060624837875366,-0.15637554228305817,0.8035473227500916,0.5148289203643799,0.9223364591598511,-0.12787096202373505,0.8248191475868225
43,0.5048215985298157,0.3231097161769867,-0.26177021861076355,0.999995768070221,0.509864091873169,0.30851882696151733,-0.24668727815151215,0.9999915957450867,0.5133801698684692,0.30867519974708557,-0.24687451124191284,0.9999899864196777,0.516708493232727,0.3096499741077423,-0.24682946503162384,0.9999921917915344,0.5011681318283081,0.30996274948120117,-0.2442104071378708,0.9999940991401672,0.49849972128868103,0.31093350052833557,-0.24438419938087463,0.9999943971633911,0.4955727458000183,0.3123781085014343,-0.24440643191337585,0.9999943971633911,0.5210853815078735,0.3162141442298889,-0.1607414036989212,0.999992847442627,0.4944668114185333,0.3182195723056793,-0.14715425670146942,0.999976634979248,0.5118351578712463,0.3372076451778412,-0.22790497541427612,0.9999898076057434,0.5003292560577393,0.33748555183410645,-0.22557152807712555,0.9999871253967285,0.5446561574935913,0.3882056474685669,-0.13096974790096283,0.9999873042106628,0.48276281356811523,0.39008739590644836,-0.0963904932141304,0.9999737739562988,0.5943716168403625,0.3972944915294647,-0.26456764340400696,0.992522656917572,0.4337732493877411,0.42806774377822876,-0.23447056114673615,0.9852253198623657,0.5460529327392578,0.3996032476425171,-0.4268612563610077,0.9852745532989502,0.47906601428985596,0.41457173228263855,-0.40956366062164307,0.9936400055885315,0.5337978005409241,0.3963472545146942,-0.46441081166267395,0.964984655380249,0.48813334107398987,0.40575578808784485,-0.451828271150589,0.9858533143997192,0.5302610993385315,0.3919225037097931,-0.4518808126449585,0.9612168073654175,0.4922398030757904,0.40414518117904663,-0.44080814719200134,0.9833540320396423,0.5337228775024414,0.3971884846687317,-0.42317885160446167,0.9382718801498413,0.49070683121681213,0.4101710021495819,-0.41040799021720886,0.9709439873695374,0.5327229499816895,0.5634530186653137,-0.010823040269315243,0.9999013543128967,0.4965652525424957,0.5654897093772888,0.010590833611786366,0.9999136924743652,0.5239807963371277,0.705046534538269,-0.18600012362003326,0.7493079304695129,0.5036245584487915,0.7157464027404785,-0.05768219009041786,0.6199687123298645,0.5078913569450378,0.8361778855323792,-0.08722612261772156,0.7156885862350464,0.5188244581222534,0.8769274950027466,0.010030851699411869,0.8222082853317261,0.49966731667518616,0.8454040288925171,-0.08272720128297806,0.5187966227531433,0.5236111879348755,0.8953959941864014,0.011287025175988674,0.5690263509750366,0.5049779415130615,0.9058036804199219,-0.19556136429309845,0.8030575513839722,0.5142201781272888,0.9227616190910339,-0.10284467786550522,0.825402021408081
44,0.5054914951324463,0.32231107354164124,-0.27264535427093506,0.9999952912330627,0.5102776885032654,0.30789604783058167,-0.25753119587898254,0.9999908804893494,0.5138188600540161,0.30807381868362427,-0.2577280104160309,0.9999890923500061,0.5171533226966858,0.3089180290699005,-0.2576780915260315,0.9999914765357971,0.5015379786491394,0.30928730964660645,-0.2558436989784241,0.9999935626983643,0.49883559346199036,0.31012675166130066,-0.25602737069129944,0.9999939203262329,0.49586284160614014,0.3114474415779114,-0.2560594975948334,0.9999939203262329,0.5212368369102478,0.314998596906662,-0.16879305243492126,0.9999923706054688,0.49466657638549805,0.3172435760498047,-0.15920193493366241,0.9999753832817078,0.5124021768569946,0.3362911641597748,-0.23777899146080017,0.9999889731407166,0.500929057598114,0.33685290813446045,-0.23652373254299164,0.9999861717224121,0.5450016856193542,0.3879503309726715,-0.1334814727306366,0.9999867677688599,0.4829113185405731,0.3896622657775879,-0.10733012109994888,0.9999725818634033,0.5943793654441833,0.39710918068885803,-0.2737898528575897,0.991958498954773,0.4337840676307678,0.4277283549308777,-0.24758754670619965,0.9848421812057495,0.5459879636764526,0.39938437938690186,-0.43225497007369995,0.9844374060630798,0.479153037071228,0.4152977466583252,-0.42232745885849,0.9935311079025269,0.5339022874832153,0.3964272737503052,-0.47309431433677673,0.9636391401290894,0.48827943205833435,0.4064829349517822,-0.4651547372341156,0.9856792688369751,0.530348539352417,0.39199674129486084,-0.46237558126449585,0.9597041010856628,0.492300420999527,0.404827743768692,-0.45345932245254517,0.983125627040863,0.5337493419647217,0.3971829116344452,-0.43085673451423645,0.9356917142868042,0.49075672030448914,0.410846084356308,-0.422807902097702,0.9704611301422119,0.5329264998435974,0.5632109045982361,-0.010557739995419979,0.9999009966850281,0.4966779351234436,0.5649179816246033,0.010342005640268326,0.9999139904975891,0.5249355435371399,0.706920325756073,-0.1302444040775299,0.749462366104126,0.5032765865325928,0.7114447355270386,-0.07416482269763947,0.630391001701355,0.5079983472824097,0.8360834717750549,-0.02253659814596176,0.7193252444267273,0.518828272819519,0.8767669200897217,-0.0016734730452299118,0.8282253742218018,0.4998217821121216,0.8462228775024414,-0.01802927628159523,0.5209780335426331,0.5239196419715881,0.8951564431190491,0.0026384894736111164,0.5743537545204163,0.5045894980430603,0.9052463173866272,-0.12076923251152039,0.8041426539421082,0.5139887928962708,0.9227384328842163,-0.10930375009775162,0.8298008441925049
